,character_ID,character_name,movie_ID,movie_title,gender
3593,u3593,HIROKO,m237,alien vs. predator,unknown
3594,u3594,KAMEN,m237,alien vs. predator,unknown
3595,u3595,MINH,m237,alien vs. predator,unknown
3596,u3596,PARSONS,m237,alien vs. predator,unknown
3597,u3597,REVNA,m237,alien vs. predator,unknown
3598,u3598,YORK,m237,alien vs. predator,unknown
3609,u3609,OPERATOR'S VOICE,m238,all about eve,unknown
3610,u3610,PIANIST,m238,all about eve,unknown
3613,u3613,BRADLEE,m239,all the president's men,unknown
3614,u3614,CADDY,m239,all the president's men,unknown
3615,u3615,CLAWSEN,m239,all the president's men,unknown
3616,u3616,DAHLBERG,m239,all the president's men,unknown
3617,u3617,DARDIS,m239,all the president's men,unknown
3619,u3619,FOREIGN EDITOR,m239,all the president's men,unknown
3625,u3625,MCCORD,m239,all the president's men,unknown
3628,u3628,NATIONAL EDITOR,m239,all the president's men,unknown
3632,u3632,SIMONS,m239,all the president's men,unknown
3639,u3639,FINCH,m240,american pie,unknown
3657,u3657,CHIEF,m241,an american werewolf in paris,unknown
3662,u3662,LEDUC,m241,an american werewolf in paris,unknown
3668,u3668,BARTOK,m242,anastasia,unknown
3672,u3672,RASPUTIN,m242,anastasia,unknown
3678,u3678,ACTOR,m243,annie hall,unknown
3684,u3684,ALVY'S VOICE,m243,annie hall,unknown
3685,u3685,ALVY'S VOICE-OVER,m243,annie hall,unknown
3694,u3694,REPORTER,m243,annie hall,unknown
3700,u3700,AMERICA,m244,the anniversary party,unknown
3716,u3716,AZTECA,m245,antz,unknown
3718,u3718,BARBATUS,m245,antz,unknown
3719,u3719,CARPENTER,m245,antz,unknown
3720,u3720,FORMICA,m245,antz,unknown
3722,u3722,MOTIVATIONAL COUNSELLOR,m245,antz,unknown
3726,u3726,BLONDE,m246,the apartment,unknown
3735,u3735,MOFFETT,m246,the apartment,unknown
3741,u3741,VANDERHOF,m246,the apartment,unknown
3743,u3743,AUSTRALIAN,m247,apocalypse now,unknown
3747,u3747,CIVILIAN,m247,apocalypse now,unknown
3748,u3748,CLEAN,m247,apocalypse now,unknown
3749,u3749,COLBY,m247,apocalypse now,unknown
3750,u3750,COLONEL,m247,apocalypse now,unknown
3756,u3756,LIEUTENANT,m247,apocalypse now,unknown
3758,u3758,MOONBY,m247,apocalypse now,unknown
3759,u3759,RADIO,m247,apocalypse now,unknown
3768,u3768,KENAI,m248,arctic blue,unknown
3769,u3769,LEMALLE,m248,arctic blue,unknown
3770,u3770,MEYERLING,m248,arctic blue,unknown
3772,u3772,NEFF,m248,arctic blue,unknown
3774,u3774,VIKING BOB,m248,arctic blue,M
3775,u3775,WILDER,m248,arctic blue,unknown
3782,u3782,HEAD WAITER,m249,as good as it gets,M
3792,u3792,CABBY,m250,assassins,unknown
3793,u3793,CONTRACTOR/SCREEN,m250,assassins,unknown
3795,u3795,ESCORT,m250,assassins,unknown
3797,u3797,OFFICIAL,m250,assassins,unknown
3799,u3799,RATH/SCREEN,m250,assassins,unknown
3802,u3802,DIPLOMAT,m251,asylum,unknown
3806,u3806,HONZA,m251,asylum,unknown
3807,u3807,JAHN,m251,asylum,unknown
3808,u3808,JAROSLAV,m251,asylum,unknown
3810,u3810,KATKA,m251,asylum,unknown
3823,u3823,REV. SULLIVAN,m252,a walk to remember,M
3831,u3831,N.R.C. AGENT REESE,m253,back to the future,unknown
3832,u3832,OPERATOR,m253,back to the future,unknown
3837,u3837,CATO,m254,badlands,unknown
3845,u3845,ROUGHNECK,m254,badlands,unknown
3846,u3846,SHERIFF,m254,badlands,unknown
3847,u3847,VISITOR,m254,badlands,unknown
3850,u3850,BUCKAROO BANZAI ON TV,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3856,u3856,NEW JERSEY,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3858,u3858,PERFECT TOMMY,m255,the adventures of buckaroo banzai across the 8th dimension,A
3859,u3859,PRESIDENT WIDMARK,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3860,u3860,PROF. HIKITA,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3861,u3861,RAWHIDE,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3862,u3862,RENO,m255,the adventures of buckaroo banzai across the 8th dimension,unknown
3871,u3871,LIPNIK,m256,barton fink,unknown
3877,u3877,ANDREWS,m257,basic instinct,unknown
3880,u3880,CORRIGAN,m257,basic instinct,unknown
3883,u3883,LT. WALKER,m257,basic instinct,M
3885,u3885,TALCOTT,m257,basic instinct,unknown
3889,u3889,ANNINA NOSEI,m258,basquiat,unknown
3890,u3890,ARTIST #2,m258,basquiat,unknown
3893,u3893,BIG PINK,m258,basquiat,unknown
3903,u3903,LESHKO,m258,basquiat,unknown
3905,u3905,RAMMELLZEE,m258,basquiat,unknown
3907,u3907,SHENGE,m258,basquiat,unknown
3909,u3909,TOXIC,m258,basquiat,unknown
3911,u3911,BATMAN,m259,batman returns,unknown
3915,u3915,FAT CLOWN,m259,batman returns,unknown
3925,u3925,FREEZE,m260,batman and robin,unknown
3931,u3931,WOODRUE,m260,batman and robin,unknown
3939,u3939,RIDDLER,m261,batman forever,unknown
3940,u3940,STICKLEY,m261,batman forever,unknown
3941,u3941,TWO-FACE,m261,batman forever,unknown
3945,u3945,DENT,m262,batman,unknown
3947,u3947,ECKHARDT,m262,batman,unknown
3949,u3949,GRISSOM,m262,batman,unknown
3951,u3951,JOKER,m262,batman,unknown
3955,u3955,ROTELLI,m262,batman,unknown
3959,u3959,BEAN,m263,bean,unknown
3971,u3971,BEAVIS/CORNHOLIO,m264,beavis and butt-head do america,unknown
3978,u3978,MUDDY,m264,beavis and butt-head do america,unknown
3985,u3985,JUNO,m265,beetle juice,unknown
3992,u3992,BILLINGS,m266,being there,unknown
3997,u3997,DUPONT,m266,being there,unknown
4002,u4002,HULL,m266,being there,unknown
4005,u4005,KARPATOV,m266,being there,unknown
4007,u4007,KINNEY,m266,being there,unknown
4010,u4010,NOVOGROD,m266,being there,unknown
4014,u4014,SMYTHE,m266,being there,unknown
4016,u4016,STIEGLER,m266,being there,unknown
4018,u4018,AGENT,m267,being john malkovich,unknown
4019,u4019,CABBIE,m267,being john malkovich,unknown
4023,u4023,ERROLL,m267,being john malkovich,unknown
4024,u4024,FLEMMER,m267,being john malkovich,unknown
4033,u4033,MERTIN,m267,being john malkovich,unknown
4038,u4038,BELOVED,m268,beloved,unknown
4045,u4045,SETHE,m268,beloved,unknown
4051,u4051,CHIEF,m269,the big lebowski,unknown
4052,u4052,DA FINO,m269,the big lebowski,unknown
4054,u4054,DONNELLY,m269,the big lebowski,unknown
4061,u4061,SMOKEY,m269,the big lebowski,unknown
4062,u4062,THE STRANGER,m269,the big lebowski,unknown
4063,u4063,TREEHORN,m269,the big lebowski,unknown
4066,u4066,WOO,m269,the big lebowski,unknown
4072,u4072,CHUPA,m271,blade ii,unknown
4073,u4073,DAMASKINOS,m271,blade ii,unknown
4074,u4074,NOMAK,m271,blade ii,unknown
4077,u4077,REINHARDT,m271,blade ii,unknown
4078,u4078,SCUD,m271,blade ii,unknown
4079,u4079,STEVENS,m271,blade ii,unknown
4083,u4083,DRAGONETTI,m272,blade,unknown
4084,u4084,FROST,m272,blade,unknown
4087,u4087,MIRACIA,m272,blade,unknown
4092,u4092,DOMINI,m273,book of shadows: blair witch 2,unknown
4094,u4094,INTERN,m273,book of shadows: blair witch 2,unknown
4106,u4106,RHODES,m274,blood simple.,unknown
4126,u4126,CALIBANOS,m276,blow,unknown
4132,u4132,ERMINE,m276,blow,unknown
4142,u4142,PROSECUTOR,m276,blow,unknown
4143,u4143,SANTIAGO,m276,blow,unknown
4144,u4144,TUNA,m276,blow,unknown
4145,u4145,2ND JOURNALIST,m277,la battaglia di algeri,unknown
4146,u4146,3RD JOURNALIST,m277,la battaglia di algeri,unknown
4147,u4147,ALGERIAN,m277,la battaglia di algeri,unknown
4149,u4149,ARNAUD,m277,la battaglia di algeri,unknown
4150,u4150,ASSISTANT COMMISSIONER,m277,la battaglia di algeri,unknown
4152,u4152,EMPLOYEE,m277,la battaglia di algeri,unknown
4153,u4153,GENERAL,m277,la battaglia di algeri,unknown
4154,u4154,HACENE,m277,la battaglia di algeri,unknown
4155,u4155,KADER,m277,la battaglia di algeri,unknown
4157,u4157,MOURAD,m277,la battaglia di algeri,unknown
4158,u4158,PETIT OMAR,m277,la battaglia di algeri,M
4162,u4162,CARDENAS,m278,body of evidence,unknown
4170,u4170,KOEHLER,m278,body of evidence,unknown
4177,u4177,SATTLER,m278,body of evidence,unknown
4179,u4179,TROXELL,m278,body of evidence,unknown
4190,u4190,REPORTER,m279,the bridges of madison county,unknown
4195,u4195,CINNABAR,m280,bones,unknown
4198,u4198,LUPOVICH,m280,bones,unknown
4204,u4204,SHOTGUN,m280,bones,unknown
4205,u4205,STANK,m280,bones,unknown
4207,u4207,WEAZE,m280,bones,unknown
4223,u4223,MORGUE BOSS,m282,the bourne identity,unknown
4224,u4224,OPERATOR/PHONE,m282,the bourne identity,unknown
4226,u4226,RAWLINS,m282,the bourne identity,unknown
4227,u4227,RESEARCH TECH #1,m282,the bourne identity,unknown
4228,u4228,SECURITY CHIEF,m282,the bourne identity,unknown
4231,u4231,WOMBOSI,m282,the bourne identity,unknown
4232,u4232,ZORN,m282,the bourne identity,unknown
4234,u4234,GENT,m283,brazil,unknown
4237,u4237,HELPMANN,m283,brazil,unknown
4238,u4238,INTERVIEWER,m283,brazil,unknown
4242,u4242,LIME,m283,brazil,unknown
4247,u4247,PHONE VOICE,m283,brazil,unknown
4252,u4252,TUTTLE,m283,brazil,unknown
4253,u4253,CAPT. BARNEY,m284,bringing out the dead,M
4256,u4256,DISPATCHER LOVE,m284,bringing out the dead,F
4257,u4257,DRUMMER,m284,bringing out the dead,unknown
4259,u4259,HAZMAT,m284,bringing out the dead,unknown
4260,u4260,KANITA,m284,bringing out the dead,unknown
4265,u4265,RADIO DISPATCHER,m284,bringing out the dead,unknown
4273,u4273,CAMERAMAN,m285,broadcast news,unknown
4277,u4277,J.D.,m285,broadcast news,unknown
4287,u4287,CUFF,m286,a bucket of blood,unknown
4289,u4289,LINK,m286,a bucket of blood,unknown
4296,u4296,AMILYN,m287,buffy the vampire slayer,unknown
4299,u4299,BIKER,m287,buffy the vampire slayer,unknown
4304,u4304,GRUELLER,m287,buffy the vampire slayer,unknown
4308,u4308,LOTHOS,m287,buffy the vampire slayer,unknown
4314,u4314,ZEPH,m287,buffy the vampire slayer,unknown
4318,u4318,EBBY,m288,bull durham,unknown
4330,u4330,UMPIRE,m288,bull durham,unknown
4335,u4335,BANKER,m289,casino,unknown
4336,u4336,BORELLI,m289,casino,unknown
4344,u4344,FBI AGENT #10,m289,casino,unknown
4345,u4345,FBI AGENT #2,m289,casino,unknown
4350,u4350,GREEN,m289,casino,unknown
4351,u4351,HIGH ROLLER,m289,casino,unknown
4357,u4357,LITTLE NICKY,m289,casino,A
4365,u4365,SENATOR,m289,casino,unknown
4367,u4367,SIGNALER,m289,casino,unknown
4374,u4374,WINNER,m289,casino,unknown
4375,u4375,ADONIS,m290,catwoman,unknown
4377,u4377,CACTUS,m290,catwoman,unknown
4378,u4378,CAPTAIN GOD,m290,catwoman,unknown
4382,u4382,HOUSECAT,m290,catwoman,unknown
4387,u4387,SPOOKY,m290,catwoman,unknown
4391,u4391,GRILLO,m291,cellular,unknown
4392,u4392,KLINGER,m291,cellular,unknown
4399,u4399,TRUCKER,m291,cellular,unknown
4403,u4403,DEVEROUX,m292,the crying game,unknown
4406,u4406,FRANKNUM,m292,the crying game,unknown
4414,u4414,CRUIKSHANK,m293,charade,unknown
4416,u4416,FÉLIX,m293,charade,unknown
4419,u4419,JEAN-LOUIS,m293,charade,unknown
4425,u4425,TEX,m293,charade,unknown
4429,u4429,CARETAKER,m294,cherry falls,unknown
4436,u4436,KILLER,m294,cherry falls,unknown
4441,u4441,NERD 1,m294,cherry falls,unknown
4442,u4442,NERD 2,m294,cherry falls,unknown
4450,u4450,BIG RANGER,m295,chill factor,unknown
4455,u4455,GOMEZ,m295,chill factor,unknown
4456,u4456,HEMMINGS,m295,chill factor,unknown
4457,u4457,ICE CREAM ANDY,m295,chill factor,unknown
4463,u4463,PUMPER,m295,chill factor,unknown
4464,u4464,SCENE,m295,chill factor,unknown
4465,u4465,SWEENEY,m295,chill factor,unknown
4467,u4467,VITELLI,m295,chill factor,unknown
4471,u4471,CROSS' VOICE,m296,chinatown,unknown
4484,u4484,RAINMAKER,m296,chinatown,unknown
4499,u4499,SPACCAFICO,m297,nuovo cinema paradiso,unknown
4502,u4502,CITY EDITOR,m298,citizen kane,unknown
4510,u4510,PHOTOGRAPHER,m298,citizen kane,unknown
4511,u4511,RAWLSTON,m298,citizen kane,unknown
4518,u4518,THE PRESIDENT,m298,citizen kane,unknown
4519,u4519,THIRD NEWSPAPERMAN,m298,citizen kane,unknown
4521,u4521,ACTIVIST,m299,clerks.,unknown
4523,u4523,CORONER,m299,clerks.,unknown
4541,u4541,WILLAM,m299,clerks.,unknown
4549,u4549,KYNETTE,m300,cliffhanger,unknown
4557,u4557,CHECK-IN,m301,a clockwork orange,unknown
4559,u4559,DELTOID,m301,a clockwork orange,unknown
4561,u4561,DOLIN,m301,a clockwork orange,unknown
4568,u4568,LARDFACE,m301,a clockwork orange,unknown
4571,u4571,PEE,m301,a clockwork orange,unknown
4573,u4573,RUBINSTEIN,m301,a clockwork orange,unknown
4574,u4574,TRAMP,m301,a clockwork orange,unknown
4579,u4579,HELLER,m302,collateral,unknown
4585,u4585,MULDOON,m302,collateral,unknown
4586,u4586,PEDROSA,m302,collateral,unknown
4590,u4590,CYNIC,m303,conspiracy theory,unknown
4591,u4591,FLIP,m303,conspiracy theory,unknown
4597,u4597,OPERATOR,m303,conspiracy theory,unknown
4599,u4599,A.T.L.,m304,contact,unknown
4600,u4600,CHAIRMAN,m304,contact,unknown
4604,u4604,JEAN-CLAUDE,m304,contact,unknown
4607,u4607,KITZ,m304,contact,unknown
4608,u4608,LUNACHARSKY,m304,contact,unknown
4610,u4610,PRESIDENT LASKER,m304,contact,unknown
4611,u4611,PROJECT OFFICIAL,m304,contact,unknown
4614,u4614,ALIBI,m305,cool hand luke,unknown
4616,u4616,BLIND DICK,m305,cool hand luke,M
4617,u4617,BOSS PAUL,m305,cool hand luke,M
4621,u4621,GAMBLER,m305,cool hand luke,unknown
4624,u4624,SOCIETY RED,m305,cool hand luke,M
4625,u4625,TATTOO,m305,cool hand luke,unknown
4627,u4627,ATTORNEY,m306,copycat,unknown
4629,u4629,DARYLL,m306,copycat,unknown
4633,u4633,NIKKO,m306,copycat,unknown
4637,u4637,SAKS,m306,copycat,unknown
4652,u4652,PRINCIPAL GAIL,m308,crazy love,A
4654,u4654,AGENT HADLEY,m309,crime spree,M
4655,u4655,BASTALDI,m309,crime spree,unknown
4657,u4657,BONANNO,m309,crime spree,unknown
4661,u4661,JULIEN,m309,crime spree,unknown
4672,u4672,ZAMMITO,m309,crime spree,unknown
4673,u4673,ZERO,m309,crime spree,unknown
4676,u4676,FIGURE,m310,"crouching tiger, hidden dragon",unknown
4677,u4677,FIGURE IN BLACK,m310,"crouching tiger, hidden dragon",unknown
4679,u4679,GANGSTER A,m310,"crouching tiger, hidden dragon",unknown
4683,u4683,LO,m310,"crouching tiger, hidden dragon",unknown
4687,u4687,TSAI,m310,"crouching tiger, hidden dragon",unknown
4696,u4696,GRANGE,m311,the crow,unknown
4697,u4697,LAO,m311,the crow,unknown
4700,u4700,T-BIRD,m311,the crow,unknown
4701,u4701,TIN-TIN,m311,the crow,unknown
4702,u4702,TOP DOLLAR,m311,the crow,unknown
4703,u4703,TORRES,m311,the crow,unknown
4714,u4714,NIGHT DOORMAN,m312,cruel intentions,unknown
4738,u4738,SHRINK,m314,the curse,unknown
4739,u4739,BARBER,m315,dark city,unknown
4740,u4740,BUMSTEAD,m315,dark city,unknown
4747,u4747,STROMBOLI,m315,dark city,unknown
4748,u4748,THOMPSON,m315,dark city,unknown
4749,u4749,WHITE,m315,dark city,unknown
4760,u4760,CHICO,m317,day of the dead,unknown
4761,u4761,DIESEL,m317,day of the dead,unknown
4762,u4762,GASPARILLA,m317,day of the dead,unknown
4769,u4769,RHODES,m317,day of the dead,unknown
4773,u4773,TRICKS,m317,day of the dead,unknown
4780,u4780,HAGER,m318,dead poets society,unknown
4783,u4783,MEEKS,m318,dead poets society,unknown
4787,u4787,PITTS,m318,dead poets society,unknown
4793,u4793,MULLIGAN,m319,deep rising,unknown
4796,u4796,VIVO,m319,deep rising,unknown
4801,u4801,CHECKER,m320,the deer hunter,unknown
4802,u4802,COLONEL,m320,the deer hunter,unknown
4804,u4804,LIEUTENANT,m320,the deer hunter,unknown
4810,u4810,VET 1,m320,the deer hunter,unknown
4811,u4811,VET 2,m320,the deer hunter,unknown
4815,u4815,DUBBS,m321,demolition man,unknown
4818,u4818,PEEBLES,m321,demolition man,unknown
4819,u4819,SANCHEZ,m321,demolition man,unknown
4823,u4823,WHORE,m321,demolition man,unknown
4832,u4832,OLD FARMHAND'S VOICE,m322,the devil and daniel webster,unknown
4834,u4834,SHERIFF,m322,the devil and daniel webster,unknown
4835,u4835,SQUIRE,m322,the devil and daniel webster,unknown
4836,u4836,STEVENS,m322,the devil and daniel webster,unknown
4841,u4841,BIG JOHNSON,m323,die hard,unknown
4849,u4849,TAKAGI,m323,die hard,unknown
4851,u4851,COMMISSIONER,m324,dog day afternoon,unknown
4861,u4861,NEWSMAN,m324,dog day afternoon,unknown
4872,u4872,CIGLIUTI,m325,domino,unknown
4873,u4873,CLAREMONT,m325,domino,unknown
4877,u4877,GREEN,m325,domino,unknown
4878,u4878,KEG PRESIDENT,m325,domino,unknown
4880,u4880,LASHANDRA,m325,domino,unknown
4881,u4881,LASHINDRA,m325,domino,unknown
4882,u4882,LATEESHA,m325,domino,unknown
4885,u4885,WEISS,m325,domino,unknown
4886,u4886,ZIERING,m325,domino,unknown
4887,u4887,BUGGIN' OUT,m326,do the right thing,unknown
4889,u4889,COCONUT SID,m326,do the right thing,M
4899,u4899,RADIO RAHEEM,m326,do the right thing,unknown
4904,u4904,CALE,m327,dumb and dumberer: when harry met lloyd,unknown
4905,u4905,CHING CHONG,m327,dumb and dumberer: when harry met lloyd,unknown
4912,u4912,MOFFIT,m327,dumb and dumberer: when harry met lloyd,unknown
4919,u4919,TURK,m327,dumb and dumberer: when harry met lloyd,unknown
4920,u4920,ZIMMER,m327,dumb and dumberer: when harry met lloyd,unknown
4924,u4924,GURNEY,m328,dune,unknown
4926,u4926,KYNES,m328,dune,unknown
4928,u4928,NAVIGATOR,m328,dune,unknown
4930,u4930,PITER,m328,dune,unknown
4932,u4932,STILGAR,m328,dune,unknown
4933,u4933,THUFIR,m328,dune,unknown
4936,u4936,CAMERAMAN BILL,m329,ed wood,A
4938,u4938,CRISWELL,m329,ed wood,unknown
4951,u4951,REVEREND LEMON,m329,ed wood,unknown
4953,u4953,RUDE BOSS,m329,ed wood,unknown
4955,u4955,VAMPIRA,m329,ed wood,unknown
4971,u4971,SCHARLACH,m330,edtv,unknown
4975,u4975,CLASS,m331,election,unknown
4990,u4990,BOXER,m332,l.a. confidential,unknown
4992,u4992,CHIEF,m332,l.a. confidential,unknown
4994,u4994,COATES,m332,l.a. confidential,unknown
4995,u4995,COHEN,m332,l.a. confidential,unknown
5000,u5000,LOEW,m332,l.a. confidential,unknown
5003,u5003,OPERATOR,m332,l.a. confidential,unknown
5005,u5005,PINKER,m332,l.a. confidential,unknown
5007,u5007,STENSLAND,m332,l.a. confidential,unknown
5008,u5008,STOMPANATO,m332,l.a. confidential,unknown
5011,u5011,"""BRILL""",m333,enemy of the state,unknown
5017,u5017,DEPINTO,m333,enemy of the state,unknown
5021,u5021,FIEDLER,m333,enemy of the state,unknown
5023,u5023,HAMERSLEY,m333,enemy of the state,unknown
5027,u5027,L.T.,m333,enemy of the state,unknown
5033,u5033,MORELOS,m333,enemy of the state,unknown
5035,u5035,PRATT,m333,enemy of the state,unknown
5040,u5040,SENATOR ALBERT,m333,enemy of the state,M
5041,u5041,SHAFFER,m333,enemy of the state,unknown
5042,u5042,SILVERBERG,m333,enemy of the state,unknown
5045,u5045,ZAVITZ,m333,enemy of the state,unknown
5050,u5050,CORPORAL,m334,the english patient,unknown
5052,u5052,HARDY,m334,the english patient,unknown
5058,u5058,MÜLLER,m334,the english patient,unknown
5066,u5066,QUI,m335,entrapment,unknown
5069,u5069,BAUM,m336,erin brockovich,unknown
5075,u5075,EMBRY,m336,erin brockovich,unknown
5077,u5077,FRANKEL,m336,erin brockovich,unknown
5085,u5085,PAULSEN,m336,erin brockovich,unknown
5086,u5086,POTTER,m336,erin brockovich,unknown
5090,u5090,ADMIRAL,m337,star wars: the empire strikes back,unknown
5091,u5091,ADMIRAL PIETT,m337,star wars: the empire strikes back,unknown
5093,u5093,CHEWIE,m337,star wars: the empire strikes back,unknown
5094,u5094,CREATURE,m337,star wars: the empire strikes back,unknown
5095,u5095,DECK SERGEANT,m337,star wars: the empire strikes back,M
5101,u5101,PIETT,m337,star wars: the empire strikes back,unknown
5102,u5102,RIEEKAN,m337,star wars: the empire strikes back,unknown
5103,u5103,THREEPIO,m337,star wars: the empire strikes back,unknown
5104,u5104,VADER,m337,star wars: the empire strikes back,unknown
5106,u5106,AIDE,m338,escape from the planet of the apes,unknown
5107,u5107,COLONEL,m338,escape from the planet of the apes,unknown
5112,u5112,ZIRA,m338,escape from the planet of the apes,unknown
5113,u5113,BRAZEN,m339,escape from l.a.,unknown
5114,u5114,CUERVO JONES,m339,escape from l.a.,unknown
5115,u5115,HERSHE,m339,escape from l.a.,unknown
5118,u5118,PENDEJO BOB,m339,escape from l.a.,M
5119,u5119,PIPELINE,m339,escape from l.a.,unknown
5121,u5121,PRESIDENT,m339,escape from l.a.,unknown
5122,u5122,SPINAL,m339,escape from l.a.,unknown
5123,u5123,TASLIMA,m339,escape from l.a.,unknown
5124,u5124,UTOPIA,m339,escape from l.a.,unknown
5126,u5126,FIGURE,m340,excalibur,unknown
5131,u5131,MORDRED,m340,excalibur,unknown
5135,u5135,UTHER,m340,excalibur,unknown
5137,u5137,CARDINAL,m341,the exorcist,unknown
5139,u5139,CLINIC DIRECTOR,m341,the exorcist,unknown
5149,u5149,PRESIDENT,m341,the exorcist,unknown
5150,u5150,PSYCHIATRIST,m341,the exorcist,unknown
5178,u5178,BUZZ,m343,face/off,unknown
5185,u5185,LAZARRO,m343,face/off,unknown
5186,u5186,POLLUX,m343,face/off,unknown
5191,u5191,WAXY,m343,face/off,unknown
5196,u5196,BIG ED,m344,the family man,M
5203,u5203,LASSITER,m344,the family man,unknown
5219,u5219,THE THING,m345,the fantastic four,unknown
5227,u5227,MICHAELS' VOICE,m346,fantastic voyage,unknown
5228,u5228,OWENS,m346,fantastic voyage,unknown
5229,u5229,OWENS' VOICE,m346,fantastic voyage,unknown
5237,u5237,HOOKER ONE,m347,fargo,unknown
5238,u5238,HOOKER TWO,m347,fargo,unknown
5246,u5246,SALESMAN,m347,fargo,unknown
5251,u5251,TROOPER,m347,fargo,unknown
5257,u5257,BANDAGED PROPRIETOR,m348,fight club,unknown
5259,u5259,BOSS,m348,fight club,unknown
5261,u5261,INTERN,m348,fight club,unknown
5263,u5263,LEADER,m348,fight club,unknown
5268,u5268,SECURITY TFM,m348,fight club,unknown
5274,u5274,DANO,m349,final destination 2,unknown
5295,u5295,WEINE,m350,final destination,unknown
5298,u5298,DE FRAVIO,m351,rambo: first blood part ii,unknown
5300,u5300,KIRKHILL,m351,rambo: first blood part ii,unknown
5301,u5301,PRISONER,m351,rambo: first blood part ii,unknown
5303,u5303,TECH,m351,rambo: first blood part ii,unknown
5311,u5311,LEATHER,m352,the fisher king,unknown
5322,u5322,PALM,m353,five easy pieces,unknown
5324,u5324,SAMIA,m353,five easy pieces,unknown
5325,u5325,SECOND ENGINEER,m353,five easy pieces,unknown
5328,u5328,TWINKY,m353,five easy pieces,unknown
5332,u5332,CARL0S,m354,five feet high and rising,unknown
5341,u5341,CREASY,m355,fletch,unknown
5342,u5342,CUMMINGS,m355,fletch,unknown
5347,u5347,GILLETT,m355,fletch,unknown
5361,u5361,BAND,m356,the adventures of ford fairlane,unknown
5368,u5368,LT. AMOS,m356,the adventures of ford fairlane,M
5369,u5369,MELODI,m356,the adventures of ford fairlane,unknown
5371,u5371,SMILEY,m356,the adventures of ford fairlane,unknown
5377,u5377,BLACK PUSHER,m357,the french connection,unknown
5378,u5378,CHARNIER,m357,the french connection,unknown
5379,u5379,DANCER,m357,the french connection,unknown
5381,u5381,DEVEREAUX,m357,the french connection,unknown
5386,u5386,MULDERIG,m357,the french connection,unknown
5387,u5387,MUTCHIE,m357,the french connection,unknown
5391,u5391,WEINSTOCK,m357,the french connection,unknown
5393,u5393,DESK SGT.,m358,frequency,unknown
5395,u5395,GIBSON,m358,frequency,unknown
5396,u5396,GORDO,m358,frequency,unknown
5402,u5402,SUPERVISOR,m358,frequency,unknown
5405,u5405,CHILI,m359,friday the 13th part iii,unknown
5412,u5412,CORT,m360,jason lives: friday the 13th part vi,unknown
5426,u5426,CAMPBELL,m361,jason goes to hell: the final friday,unknown
5432,u5432,SHERIFF,m361,jason goes to hell: the final friday,unknown
5445,u5445,YOUNG RENNIE,m362,friday the 13th part viii: jason takes manhattan,F
5463,u5463,BA,m364,gandhi,unknown
5464,u5464,BOURKE-WHITE,m364,gandhi,unknown
5467,u5467,GANDHI,m364,gandhi,unknown
5469,u5469,JINNAH,m364,gandhi,unknown
5470,u5470,KHAN,m364,gandhi,unknown
5471,u5471,MIRABEHN,m364,gandhi,unknown
5472,u5472,NEHRU,m364,gandhi,unknown
5476,u5476,SMUTS,m364,gandhi,unknown
5482,u5482,DIRECTOR JOSEF,m365,gattaca,M
5484,u5484,GENETICIST,m365,gattaca,unknown
5485,u5485,GERMAN,m365,gattaca,unknown
5487,u5487,INVESTIGATOR,m365,gattaca,unknown
5499,u5499,LAUGHLIN,m366,the getaway,unknown
5501,u5501,SALESMAN,m366,the getaway,unknown
5506,u5506,BRUMBY,m367,get carter,unknown
5517,u5517,KINNEAR,m367,get carter,unknown
5523,u5523,BAYLEN,m368,glengarry glen ross,unknown
5530,u5530,CICCI,m369,the godfather: part ii,unknown
5531,u5531,CLEMENZA,m369,the godfather: part ii,unknown
5536,u5536,FANUCCI,m369,the godfather: part ii,unknown
5539,u5539,GENCO,m369,the godfather: part ii,unknown
5542,u5542,KLINGMAN,m369,the godfather: part ii,unknown
5546,u5546,NERI,m369,the godfather: part ii,unknown
5550,u5550,ROCCO,m369,the godfather: part ii,unknown
5555,u5555,SENATOR,m369,the godfather: part ii,unknown
5556,u5556,SENATOR GEARY,m369,the godfather: part ii,unknown
5557,u5557,SENATOR KANE,m369,the godfather: part ii,M
5558,u5558,TESSIO,m369,the godfather: part ii,unknown
5560,u5560,WIDOW,m369,the godfather: part ii,unknown
5573,u5573,ATLEY JACKSON,m371,gone in sixty seconds,M
5578,u5578,FREB,m371,gone in sixty seconds,unknown
5588,u5588,TUMBLER,m371,gone in sixty seconds,unknown
5597,u5597,MCDONALD,m372,goodfellas,unknown
5603,u5603,VARIO,m372,goodfellas,unknown
5604,u5604,ALL,m373,good will hunting,unknown
5608,u5608,DYTRESS,m373,good will hunting,unknown
5609,u5609,EXECUTIVE,m373,good will hunting,unknown
5610,u5610,HYPNOTIST,m373,good will hunting,unknown
5613,u5613,PEKEC,m373,good will hunting,unknown
5622,u5622,AGENT,m374,the grapes of wrath,unknown
5626,u5626,BOOKKEEPER,m374,the grapes of wrath,unknown
5642,u5642,MIGRANT,m374,the grapes of wrath,unknown
